"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AC009121.3",0.523212968628658,0.741090257041615,7.43396332498061,3.44359275375568e-13,5.70951706166556e-12,18.9501655481372
"AC002451.1",-0.393430283378776,0.439074694410239,-7.42369013857864,3.6985010695473e-13,6.12499429461478e-12,18.8800980277705
"LINC00324",-0.697718391096697,2.16978104484943,-7.41904716731104,3.81971691570226e-13,6.31835554223982e-12,18.8484576529242
"AL118516.1",0.810462354310335,3.61102517168505,7.41837636665747,3.83755003076398e-13,6.34045562192426e-12,18.8438877327901
"MAFTRR",-0.27765487961582,0.299484524187875,-7.41752460345228,3.86031214153874e-13,6.36422628701956e-12,18.8380854805325
"HECW2-AS1",-0.532111070572331,0.64404088948678,-7.41133160130511,4.02985480511173e-13,6.63498510072751e-12,18.795915263926
"AC021851.1",0.544503425205993,0.969531672584549,7.41020692059265,4.0614215362174e-13,6.67920089297192e-12,18.7882601104053
"AP002026.1",-0.298759383539926,0.516879553824013,-7.40800798093635,4.12384453918748e-13,6.77400002172904e-12,18.7732958175938
"AC079145.1",0.628854788210027,0.767688379114566,7.39685339247623,4.45533742244813e-13,7.3100536227575e-12,18.6974437130132
"AC145285.6",0.641023024023921,1.20977709213432,7.39041979333248,4.65831547555732e-13,7.63425204410411e-12,18.6537383802873
"LINC00618",0.647689333575679,0.777742556006368,7.38652342418944,4.7856415088839e-13,7.83386305195591e-12,18.6272847361555
"AC106739.1",-0.620251262652488,1.26052610006815,-7.37849960710693,5.05873039666062e-13,8.2713451099263e-12,18.5728455228263
"AC245052.4",0.337704211699062,0.708420944202003,7.37116059704404,5.32190851678914e-13,8.69163307995425e-12,18.523096085739
"AP000442.1",0.52830067233131,1.62780488507793,7.36081395175464,5.71596707377654e-13,9.31374129170762e-12,18.4530293364823
"AL731569.1",0.426105004171003,0.881904776677639,7.35001855119671,6.15772069056614e-13,1.00105330859479e-11,18.3800119454236
"AC091182.1",-0.339963464623777,0.357753090382779,-7.34883510521625,6.20814509524441e-13,1.00809467205252e-11,18.3720128997537
"AC005256.1",1.19377015241796,1.1165493704111,7.34503374206859,6.37287847939517e-13,1.03366047281357e-11,18.3463263920358
"KCNMB2-AS1",0.987128074999921,1.02763596550824,7.33576683641764,6.79270130488297e-13,1.09923896915549e-11,18.2837551181315
"TMPO-AS1",0.53824901400769,1.92658661094364,7.33280962492667,6.93231441486525e-13,1.12055289789202e-11,18.2638016733335
"AL031714.1",0.656800245215441,1.7693794517258,7.33153776212804,6.99322519427911e-13,1.12911116576424e-11,18.2552220099901
"AF287957.1",-0.299150397655525,0.260462975010787,-7.32703171949677,7.21329188640253e-13,1.16331769944986e-11,18.2248354842087
"AC005550.2",-1.03111963482834,1.23258879671207,-7.32376679457094,7.37698800382878e-13,1.18836570388951e-11,18.2028282809839
"LINC01711",0.514343781080813,0.524767378937579,7.31552244165862,7.80678539878859e-13,1.2561746857347e-11,18.1472940843314
"AC115618.1",0.60238020069408,1.94117428191511,7.31104322756794,8.05053004856737e-13,1.29246108684588e-11,18.1171440847748
"AL133355.1",-0.522579355993204,1.96572252764588,-7.30459969715917,8.41435028608377e-13,1.349341964429e-11,18.0737994143937
"AJ011932.1",-0.394663329594906,0.311381355753164,-7.29600332088825,8.9250150961865e-13,1.42805402706987e-11,18.0160230823137
"AC148476.1",0.663186742729461,1.13134130252357,7.29583338459853,8.93541141373431e-13,1.42805402706987e-11,18.0148815175509
"AC048341.2",0.795880605275521,1.96669181385589,7.29561034456831,8.94907457973808e-13,1.42862704101765e-11,18.0133832569278
"PCAT1",0.334680331332795,0.402943338554194,7.28151876049715,9.85528386513475e-13,1.5715242302829e-11,17.9188021315785
"AL135924.2",-0.636201121949701,0.500498076436474,-7.27908895929852,1.00204156636321e-12,1.59606081401853e-11,17.9025091898725
"AC021683.2",-0.496872642433567,0.384221822520538,-7.26403048615853,1.11062231628416e-12,1.76702378851226e-11,17.8016376359226
"AC090044.1",-0.301464401818295,0.165843358080447,-7.26264329316009,1.12118846723862e-12,1.78183494524379e-11,17.7923541864906
"GCC2-AS1",0.444771595224296,0.875336113290031,7.26035768441663,1.13881385488955e-12,1.80781917210686e-11,17.7770615791394
"AC106772.1",0.579933987896229,0.578024138124722,7.25994782056208,1.14200319693383e-12,1.81085428632371e-11,17.7743196822701
"SCAT8",0.719112513175062,0.804099923855314,7.25747115461127,1.16146307958187e-12,1.83965370012877e-11,17.7577541297955
"AL662890.1",0.545895054941503,0.592870744950078,7.25403932121484,1.18896808393859e-12,1.88111736137427e-11,17.7348076963502
"AC073316.3",-0.27935396025686,0.164345699640948,-7.25002383170167,1.22196500617008e-12,1.93116788489042e-11,17.7079703884879
"ERICD",0.428189831485108,0.858426254373806,7.24835536070695,1.23593890607359e-12,1.95107682989969e-11,17.6968229489055
"AC008870.3",0.611919503512286,1.33976794996143,7.23896358132041,1.3175799621118e-12,2.07303146979987e-11,17.6341148061946
"MIR100HG",-0.722282045631586,0.898782647806404,-7.23773753731793,1.32862170624469e-12,2.08744590837539e-11,17.6259336878667
"LINC01018",-0.35408062053811,0.197416542585666,-7.23761983021479,1.32968655139883e-12,2.08744590837539e-11,17.6251483163091
"AC092119.2",0.744521618286299,1.78067492119488,7.23681001580429,1.33703537812006e-12,2.09666078763606e-11,17.6197453228119
"U62317.2",0.689993919418251,3.32237761769212,7.22877106878134,1.41218747441408e-12,2.2120629433474e-11,17.5661381015999
"Z84485.1",0.561339333310462,0.951564181383384,7.22430129403698,1.45575447168261e-12,2.27778977820891e-11,17.5363535085412
"AC091057.1",0.501882652867417,1.18989970037882,7.22278896258576,1.47079238705984e-12,2.29878201532087e-11,17.5262795359989
"LINC00896",0.745549095373783,1.06100784549525,7.21945816937204,1.50445304703281e-12,2.34880246638074e-11,17.5040986893532
"DICER1-AS1",0.580083244246369,1.6344520448584,7.21875379990719,1.51166778418379e-12,2.35747002294713e-11,17.4994091717196
"AL512328.1",-0.658828368680454,0.542614443748737,-7.2078503791764,1.627787823413e-12,2.53207232805637e-11,17.4268663439401
"Z95115.1",0.63827942395912,2.17202063944308,7.20774194563941,1.62898558351256e-12,2.53207232805637e-11,17.4261453787026
"AL161452.1",0.332674290345397,0.512104322211882,7.20325923564132,1.67926753954223e-12,2.60737093543818e-11,17.3963482724558
"USP30-AS1",-1.04994472047274,2.5026252559912,-7.20066329590438,1.70908043547201e-12,2.64786057412582e-11,17.379099937536
"TDRKH-AS1",0.606203043324467,1.45503320250344,7.18542709715895,1.894844876974e-12,2.92606982309187e-11,17.2779715726931
"LINC00853",0.700832641937839,1.65470159162842,7.18430767076653,1.90925070717697e-12,2.94510751087494e-11,17.2705486855242
"AP002498.1",-1.24061203129566,1.1582490170052,-7.17491163984471,2.03449025176071e-12,3.13148032670574e-11,17.2082825411222
"NKILA",0.994449449926261,1.91780050376003,7.17467589645136,2.03773416120649e-12,3.13307152595045e-11,17.2067211929739
"TFAP2A-AS1",0.871165486866379,0.965568948215646,7.17318376535466,2.05838467520529e-12,3.16139340798594e-11,17.1968396944367
"AC015819.1",-0.451113069463496,0.608421928539036,-7.17115676944577,2.08676745089848e-12,3.20151681644338e-11,17.1834188987038
"AC017083.1",0.336678304513506,0.500404932685424,7.1665708968351,2.1524082692502e-12,3.29865293242063e-11,17.1530675943053
"AL118506.1",0.536524362375762,1.66136904075258,7.162190945856,2.21699508684409e-12,3.39396569666326e-11,17.1240945623906
"DLEU2",0.776944349856028,1.69625678878945,7.15842193724311,2.27409540136474e-12,3.47762420817115e-11,17.0991749090346
"DLGAP1-AS1",0.662704267956017,3.23619102970893,7.14712248452955,2.45408703095671e-12,3.73674948988639e-11,17.0245328103843
"LINC01871",-1.22598501839148,2.61975717500745,-7.14320513063575,2.51969987602163e-12,3.8325392105668e-11,16.9986788866864
"AL118511.1",0.371510017984763,0.482788698239152,7.13539301990205,2.65573745371e-12,4.03080665351102e-11,16.9471561543686
"LINC01270",0.382551459053509,0.558748477675049,7.13198084879797,2.71739761390884e-12,4.11998166575098e-11,16.9246671153677
"TSPOAP1-AS1",0.728090717183523,1.60512866365958,7.13173392120729,2.72191396622065e-12,4.12242012661795e-11,16.9230400126141
"AC097468.3",-0.739306623487684,3.48797592734039,-7.13017467860061,2.75060369298029e-12,4.16142560850466e-11,16.912766658007
"LINC02014",0.758149435272928,2.11452632043818,7.11346730170445,3.07729727575856e-12,4.64576849639546e-11,16.802807016635
"AC069222.1",0.342400801473806,0.39335109163775,7.10660234029297,3.22232974102714e-12,4.85954749029794e-11,16.7576889007969
"AC007938.3",0.620507071389979,1.34382201377628,7.1039051849348,3.28113137344596e-12,4.94252663802932e-11,16.7399727204957
"AC080129.2",0.888320845701614,1.83040507572002,7.10376002969892,3.28432568638799e-12,4.94252663802932e-11,16.739019435279
"AC015813.1",0.95671074144996,2.64386365698018,7.10264742241003,3.30891163942263e-12,4.96897578394652e-11,16.7317131048286
"AC124016.2",0.448233381949053,0.903648003514904,7.0978079557327,3.41797362599388e-12,5.12732212932161e-11,16.6999443704899
"AP000553.2",0.646056647597829,0.731439409169341,7.09536107770805,3.47445338096517e-12,5.20653817426662e-11,16.6838888321468
"AL139349.1",0.923866363748164,1.64770608987255,7.09498547909465,3.483203910142e-12,5.2141392428905e-11,16.6814247059107
"AL592166.1",0.430418689492118,0.954580053344502,7.09343824048544,3.51947974469302e-12,5.262884478984e-11,16.6712751713155
"AC020659.1",1.03139196107346,1.08819949750481,7.08307458605819,3.77221699248341e-12,5.62894190373103e-11,16.6033405803033
"AC104667.2",0.708012138988265,1.53216747109366,7.07817343025059,3.89787198913166e-12,5.80422618885823e-11,16.5712425951883
"AC092910.3",0.529033764927616,1.2714052209303,7.07679785070237,3.93387208099926e-12,5.85168631901841e-11,16.5622372403106
"AL512652.1",0.590624320904025,0.78238282376054,7.07489780415195,3.98413581107362e-12,5.92024206056391e-11,16.5498008694925
"AC254562.3",-0.554319522388539,1.13757491876411,-7.0674373641105,4.1876704460471e-12,6.21616924012185e-11,16.5009976112454
"AL133371.2",-0.726176755828884,1.0818239221598,-7.0637427496172,4.29221533391175e-12,6.35140340016002e-11,16.4768451602476
"AC011611.3",0.549393283943813,0.575686107428643,7.05959484973385,4.41264431135173e-12,6.52279934908469e-11,16.4497423288859
"AC008443.1",0.52529726347927,1.54619738071218,7.05177074425584,4.6489133277523e-12,6.85775185579778e-11,16.3986557509059
"AC106886.2",0.560373386674293,1.01834759419308,7.04896232141343,4.73671713755983e-12,6.98001061767653e-11,16.3803302770759
"AC233728.1",0.726462385210016,1.3568083037454,7.04667698722652,4.80936760544156e-12,7.07236464468252e-11,16.3654226514527
"AC093732.1",0.866882194722833,0.907212879415123,7.04462025271769,4.87568628773348e-12,7.16245894455024e-11,16.3520097492271
"TM4SF1-AS1",0.628468243181105,0.97092067021873,7.04189240201372,4.96503273703345e-12,7.28213660741648e-11,16.3342253504772
"AL356599.1",-0.341997085628186,0.497120445160888,-7.04181993398397,4.96742811750264e-12,7.28213660741648e-11,16.3337529706837
"U73166.1",0.445758945121477,0.687048074170414,7.04102074206887,4.99392027954023e-12,7.31341052507875e-11,16.3285437472556
"AC138230.1",0.481635840252911,0.933169258344309,7.03910274092439,5.05806716664398e-12,7.39970693027297e-11,16.3160440585694
"AL035071.1",0.784322728835074,3.29047908541643,7.03800708699205,5.09507354086595e-12,7.43849253504797e-11,16.3089049442085
"AC026356.2",0.459104842372566,0.695601750811715,7.03780064361341,5.10207601439229e-12,7.44105242592851e-11,16.3075598968269
"LINC02576",-0.571255708079999,0.904342714654786,-7.03304960407035,5.26586768337853e-12,7.6714350543314e-11,16.276614604306
"AL645933.3",-0.721115776420911,2.16029570322108,-7.03290695190791,5.27086466063684e-12,7.6714350543314e-11,16.2756857336201
"AL163051.1",0.570499631842422,1.6556125413664,7.03145740603362,5.3219058809332e-12,7.72985018115871e-11,16.26624801857
"AL136162.1",0.534998138088892,1.07715941263704,7.02953406460454,5.39038060938622e-12,7.82129329771331e-11,16.2537280774092
"AC018653.3",0.786310898205071,1.80924829909041,7.01113701279945,6.09066412682674e-12,8.82834914743312e-11,16.1341208762306
"RBPMS-AS1",0.678844063932606,1.33616791371071,7.00280554336904,6.43650026173235e-12,9.31059466431815e-11,16.0800425603703
"AC010655.2",0.489001696627027,0.674325850837497,6.99400137375213,6.82292171346002e-12,9.85950440469003e-11,16.0229558012688
"IFNG-AS1",-0.348346267718174,0.232579783818261,-6.98679412549211,7.15614036446819e-12,1.03304934630042e-10,15.9762693277833
"LINC00865",-0.577638632808125,0.825991804863071,-6.98032887791556,7.46862147586969e-12,1.07706183155573e-10,15.9344243845678
"AC108134.3",1.35538755747224,2.26942818881751,6.97990288559304,7.48967495622998e-12,1.0790003270276e-10,15.93166840447
"AC020656.2",0.903157927786037,0.953023854754422,6.9792047178745,7.524306071174e-12,1.08288896309607e-10,15.9271518825753
"AC132872.3",0.855675413293492,2.34070437557652,6.97772403201345,7.598273650301e-12,1.09242522582827e-10,15.9175744472529
"AC027601.2",0.468004523141161,0.916535440702474,6.97328040354667,7.82456915856624e-12,1.12382059160927e-10,15.888842429966
"LINC02012",-0.711738707360937,1.4378181836691,-6.96767442881807,8.11952003690157e-12,1.16500319881697e-10,15.8526171766005
"ZDHHC20-IT1",0.728509333135016,1.03116341272956,6.96558915862959,8.23199748446571e-12,1.17994738462878e-10,15.8391487366818
"AL021578.1",0.779464013621904,1.18716440416257,6.96355897533567,8.34297327327819e-12,1.19464635476759e-10,15.826039413416
"SMIM2-AS1",-1.09361447311771,2.10357825738878,-6.96032662569375,8.52270211165096e-12,1.21915060680892e-10,15.8051742055773
"AL121829.2",0.811245249777822,1.11730295204237,6.95903530495333,8.59556185473276e-12,1.2283335166602e-10,15.7968408951241
"AC008610.1",0.841899494996312,2.34892377117874,6.95829181131143,8.63778887710976e-12,1.23312482499404e-10,15.7920434913479
"YEATS2-AS1",0.402106924167575,0.74337811083576,6.95301653301834,8.94330763064273e-12,1.27545602587517e-10,15.7580172991436
"UCKL1-AS1",0.640123646681101,1.03862750284075,6.94094378162937,9.6829984417104e-12,1.37817455732617e-10,15.6802298459903
"AL359513.1",0.774221466956075,1.85757369312174,6.93557660451211,1.00308307686953e-11,1.42624931772342e-10,15.6456851521056
"PIK3IP1-AS1",0.55490136960363,1.16027693022686,6.93418618976504,1.01229227385137e-11,1.43790133007185e-10,15.6367397825656
"AP001363.2",-0.346587356340736,0.330055904647601,-6.92713453061335,1.06029137874569e-11,1.50306905850989e-10,15.5913959405572
"AC073842.2",0.60640505699458,1.11370806624867,6.92140501999593,1.10093048850507e-11,1.55911994056422e-10,15.5545829880234
"AP000695.2",0.473766970446604,0.558595948353798,6.91528148036345,1.14605553188552e-11,1.62140551097895e-10,15.515267255487
"AP001527.2",0.61086366149341,1.09945842833463,6.91292497881974,1.16390056135256e-11,1.64501040455971e-10,15.5001454750467
"AC009403.1",0.61770298316992,2.99887872941645,6.90872425617147,1.19639038604721e-11,1.68924602715191e-10,15.4732002211267
"LINC002481",0.506700590482223,1.23378381110034,6.90709627006443,1.20921979342825e-11,1.70566167080984e-10,15.4627613963434
"AL158163.2",-0.419818290482345,0.486755243528484,-6.90674097980809,1.21203757679224e-11,1.70793684777403e-10,15.4604835173583
"THAP9-AS1",0.737731402414187,4.17676697181574,6.90136435820717,1.25547452925672e-11,1.76738896988514e-10,15.426024573869
"AP001160.3",-0.464459004285354,2.03786496190997,-6.87682760402031,1.47390465115626e-11,2.07077030077217e-10,15.2690606051645
"AL020996.1",-0.269457899602234,0.699551276120287,-6.8750713681805,1.49089698342815e-11,2.09256986505717e-10,15.2578442352835
"AC067930.4",0.728224164716041,0.980440662478052,6.87420535194482,1.49934670922702e-11,2.10234806627123e-10,15.2523142462612
"AL162430.2",0.627349902032885,1.20526149375993,6.87129678003288,1.52807119249477e-11,2.14050763090967e-10,15.2337458051251
"HEXA-AS1",-0.28155930729724,0.459692244884594,-6.86627946611059,1.57889605739102e-11,2.20734028694034e-10,15.2017309630389
"SRP14-AS1",-0.491575306848572,1.62936548836198,-6.86528236224566,1.58919248940438e-11,2.21954608175336e-10,15.1953709673708
"AL354696.1",0.689820395619429,1.99592749502099,6.86084455336318,1.63582398921774e-11,2.28242528259358e-10,15.167074186609
"AL355102.4",-0.477468202694942,0.363136418741422,-6.85293119108165,1.72233136514207e-11,2.40076395597384e-10,15.1166553414265
"AL354892.2",0.761100173861688,3.2861956385229,6.84479871068172,1.81591030979964e-11,2.5280274119409e-10,15.0648926303948
"AC129507.2",-0.778777472101427,1.63609009779098,-6.83809380466064,1.8968006230501e-11,2.63618094434884e-10,15.0222561631296
"ZNF337-AS1",0.460891717741711,0.943257049785526,6.83183597291013,1.97548230573157e-11,2.74284399275718e-10,14.9824951272903
"AL022322.1",0.777736189091904,2.12798298719687,6.82356892846196,2.08435447528868e-11,2.88834887993083e-10,14.9300160610681
"AC009336.1",-0.328737082331451,0.270987302375425,-6.81759148836396,2.16672055617069e-11,2.99740904620643e-10,14.8921054979674
"AC084125.2",0.531995667832705,1.05715495883358,6.81755124694287,2.16728574517607e-11,2.99740904620643e-10,14.8918503729487
"AL158163.1",-0.441243844341869,0.643706478680658,-6.81654270554306,2.1814980112392e-11,3.01412434769268e-10,14.8854567847926
"AC078923.1",0.578722007686975,0.558112422496445,6.81148477003312,2.25416497624012e-11,3.11149393409736e-10,14.8534046107994
